,Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type,age
90,ORD108829,2025-04-14,CUST11752,Yash Rao,Female,18.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1063,Whirlpool 7Kg Top Load,Appliances,Washing Machines,1,21642.42,18.7,17587.24,17325.96,261.28,1.49,Upi,Delivered,4,3.9,Corporate,Mobile App,18
91,ORD106968,2024-12-24,CUST10433,Ayesha Pandey,Female,38.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1034,L'Oreal Hair Serum,Beauty,Haircare,3,581.39,8.0,1604.84,1017.88,-17.3,-1.08,Debit Card,Cancelled,7,2.7,Premium,Desktop,38
92,ORD108452,2025-03-24,CUST11951,Pooja Gill,Male,21.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1009,Noise Colorfit Pro 5,Electronics,Smart Watches,1,3259.99,9.6,2945.9,2136.5,809.4,27.48,Upi,Delivered,4,4.7,Premium,Mobile App,21
93,ORD106200,2024-11-22,CUST12347,Tejas Khan,Male,48.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1067,Blue Star 1T Window Ac,Appliances,Air Conditioners,1,33376.19,20.2,26639.05,27887.87,-1248.82,-4.69,Debit Card,Delivered,4,4.4,Corporate,Mobile Web,48
94,ORD105151,2024-10-17,CUST13521,Pooja Banerjee,Male,40.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,6040.14,13.1,10498.37,8787.64,-1542.79,-14.7,Emi,Returned,4,3.3,Premium,Mobile App,40
95,ORD114298,2025-11-30,CUST11566,Diya Mehta,Female,42.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1017,Bata Formal Shoes,Fashion,Footwear,2,1284.13,20.9,2030.71,1489.29,541.42,26.66,Upi,Delivered,4,4.2,Corporate,Desktop,42
96,ORD110737,2025-07-23,CUST11644,Karan Rao,Male,31.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,13218.7,26.5,9713.2,9122.43,590.77,6.08,Upi,Delivered,2,4.8,Corporate,Mobile App,31
97,ORD107701,2025-02-07,CUST12429,Ayesha Bose,Female,31.0,26-35,Kochi,Kerala,South,9.9312,76.2673,P1038,Fogg Body Spray,Beauty,Fragrances,2,345.68,31.9,470.93,370.05,100.88,21.42,Wallet,Delivered,4,3.5,Budget,Mobile App,31
98,ORD100540,2024-02-08,CUST10214,Ayesha Menon,Male,52.0,46-60,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,2,1529.15,16.8,2543.01,1793.56,749.45,29.47,Credit Card,Delivered,5,4.0,Budget,Mobile App,52
99,ORD111162,2025-08-13,CUST10371,Farhan Naidu,Female,38.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,2,260.2,3.7,501.33,447.24,54.09,10.79,Credit Card,Delivered,5,4.7,Premium,Mobile Web,38
100,ORD105400,2024-10-24,CUST11522,Kabir Banerjee,Male,50.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1022,Hidesign Leather Handbag,Fashion,Bags,2,4465.88,30.7,6190.49,5358.32,832.17,13.44,Upi,Delivered,4,4.0,Corporate,Tablet,50
101,ORD108932,2025-04-20,CUST11300,Swapnil Joshi,Female,18.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1412.84,12.2,1240.84,958.89,281.95,22.72,Upi,Delivered,5,4.4,Regular,Mobile App,18
102,ORD114340,2025-12-02,CUST12895,Shruti Bhat,Female,37.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1019,Titan Neo Analog Watch,Fashion,Watches,2,5461.49,16.9,9075.0,6448.78,2626.22,28.94,Credit Card,Delivered,4,5.0,Regular,Desktop,37
103,ORD109642,2025-05-27,CUST10751,Pooja Gupta,Male,46.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,21752.32,11.5,19253.57,17600.53,1653.04,8.59,Credit Card,Delivered,3,4.5,Regular,Mobile App,46
104,ORD114760,2025-12-21,CUST11287,Deepak Joshi,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1051,Decathlon Camping Tent,Sports,Outdoor Gear,1,7179.12,0.0,7179.12,5188.68,1990.44,27.73,Upi,Delivered,3,4.7,Corporate,Mobile App,34
105,ORD113448,2025-11-02,CUST11012,Anjali Das,Male,43.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1020,Fastrack Casual Watch,Fashion,Watches,1,1208.28,15.4,1022.71,685.59,337.12,32.96,Cash On Delivery,Delivered,6,4.4,Premium,Desktop,43
106,ORD107156,2025-01-03,CUST11705,Anjali Shah,Male,27.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1898.37,12.9,1653.82,1285.76,368.06,22.26,Credit Card,Delivered,2,4.3,Corporate,Mobile App,27
107,ORD104485,2024-09-24,CUST11179,Kavya Rao,Male,18.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,2,810.93,9.9,1460.63,828.68,631.95,43.27,Net Banking,Delivered,5,4.4,Regular,Mobile App,18
108,ORD113248,2025-10-27,CUST10461,Imran Das,Female,18.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1047,Kore Dumbbell Set 20Kg,Sports,Fitness Equipment,1,5207.99,19.3,4201.71,3836.68,365.03,8.69,Debit Card,Delivered,4,5.0,Premium,Mobile Web,18
109,ORD106270,2024-11-24,CUST12107,Kavya Yadav,Female,44.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,928.34,21.7,1453.78,1050.47,403.31,27.74,Emi,Delivered,4,4.8,Budget,Mobile App,44
110,ORD102302,2024-05-28,CUST10024,Priya Sheikh,Female,40.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1017,Bata Formal Shoes,Fashion,Footwear,1,2183.23,8.7,1993.69,1355.22,-319.02,-16.0,Upi,Returned,2,3.6,Regular,Mobile App,40
111,ORD108296,2025-03-16,CUST11829,Pooja Kaur,Female,39.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1022,Hidesign Leather Handbag,Fashion,Bags,2,6915.41,10.4,12390.2,8733.6,3656.6,29.51,Wallet,Delivered,2,5.0,Regular,Mobile Web,39
112,ORD101101,2024-03-18,CUST12949,Aarav Gill,Female,46.0,46-60,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1009,Noise Colorfit Pro 5,Electronics,Smart Watches,1,2854.52,0.6,2837.32,1974.28,863.04,30.42,Upi,Delivered,3,4.6,Premium,Mobile App,46
113,ORD108182,2025-03-09,CUST13456,Sanjana Pillai,Male,28.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,1,613.48,0.5,610.37,302.77,307.6,50.4,Credit Card,Delivered,2,4.6,Regular,Desktop,28
114,ORD105137,2024-10-16,CUST12317,Pranav Reddy,Female,37.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1057,Ncert Class 12 Bundle,Books,Academic,3,686.67,20.7,1632.7,1598.11,34.59,2.12,Debit Card,Delivered,7,4.4,Regular,Mobile Web,37
115,ORD108393,2025-03-21,CUST11488,Aarav Shah,Male,21.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,5310.93,12.5,4647.3,3897.45,-602.21,-12.96,Upi,Returned,2,3.9,Budget,Mobile App,21
116,ORD103997,2024-09-02,CUST11617,Rajesh Sharma,Male,26.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,2748.16,18.5,2240.32,1737.45,502.87,22.45,Upi,Delivered,5,4.5,Corporate,Desktop,26
117,ORD107423,2025-01-19,CUST13094,Ishita Gill,Female,43.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1827.94,15.9,1537.53,1192.53,345.0,22.44,Net Banking,Delivered,4,4.4,Premium,Mobile App,43
118,ORD107460,2025-01-22,CUST13102,Nikhil Reddy,Female,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,1,366.79,9.1,333.26,310.52,22.74,6.82,Upi,Delivered,3,4.0,Budget,Mobile App,18
119,ORD110261,2025-06-30,CUST11780,Amit Shah,Female,32.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,3,557.44,10.7,1493.33,831.17,662.16,44.34,Upi,Delivered,2,5.0,Premium,Mobile App,32
120,ORD108647,2025-04-04,CUST12499,Vikram Menon,Female,30.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,760.53,10.5,1361.15,833.52,527.63,38.76,Net Banking,Delivered,3,5.0,Premium,Desktop,30
121,ORD102962,2024-07-09,CUST11829,Pooja Kaur,Female,39.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,2631.2,11.8,2320.84,1756.74,564.1,24.31,Net Banking,Delivered,3,4.8,Regular,Mobile Web,39
122,ORD106358,2024-11-27,CUST10209,Swapnil Iyer,Female,46.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1019,Titan Neo Analog Watch,Fashion,Watches,1,4656.65,20.6,3697.57,2702.87,994.7,26.9,Wallet,Delivered,5,4.1,Budget,Mobile Web,46
123,ORD105123,2024-10-15,CUST10575,Sunita Khan,Female,22.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1004,Hp Pavilion 15,Electronics,Laptops,1,72242.56,11.4,63991.03,61894.45,-10025.36,-15.67,Credit Card,Returned,5,3.6,Corporate,Mobile App,22
124,ORD112015,2025-09-18,CUST11297,Pooja Deshmukh,Male,40.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1038,Fogg Body Spray,Beauty,Fragrances,1,467.87,9.8,421.91,252.37,169.54,40.18,Cash On Delivery,Delivered,4,4.6,Premium,Mobile App,40
125,ORD105789,2024-11-06,CUST12005,Suresh Iyer,Female,26.0,26-35,Mysuru,Karnataka,South,12.2958,76.6394,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,2,2942.48,28.1,4232.02,3277.79,954.23,22.55,Upi,Shipped,2,5.0,Regular,Mobile App,26
126,ORD105690,2024-11-02,CUST11283,Meera Kulkarni,Female,40.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,1,1373.75,23.9,1046.05,775.28,270.77,25.88,Credit Card,Delivered,4,4.7,Premium,Mobile App,40
127,ORD101370,2024-04-04,CUST12292,Amit Yadav,Female,42.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,3123.75,25.5,2325.75,1848.14,-351.41,-15.11,Debit Card,Returned,2,4.3,Premium,Desktop,42
128,ORD102085,2024-05-16,CUST10641,Vikram Naidu,Female,24.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1039,Aashirvaad Atta 10Kg,Grocery,Staples,3,688.86,16.9,1716.83,1877.58,-160.75,-9.36,Upi,Delivered,2,4.6,Regular,Mobile Web,24
129,ORD100264,2024-01-21,CUST12086,Diya Gupta,Male,36.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1055,India After Gandhi,Books,Non-Fiction,1,860.88,14.9,732.34,651.65,80.69,11.02,Net Banking,Delivered,1,4.9,Budget,Mobile App,36
130,ORD106851,2024-12-19,CUST11969,Pooja Shah,Male,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1038,Fogg Body Spray,Beauty,Fragrances,4,424.69,21.9,1326.49,952.76,373.73,28.17,Debit Card,Delivered,2,4.7,Budget,Desktop,18
131,ORD113362,2025-10-30,CUST11459,Tanvi Gill,Female,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1044,Haldiram Namkeen Combo,Grocery,Snacks,2,442.33,19.3,714.02,736.94,-22.92,-3.21,Upi,Delivered,6,4.2,Corporate,Mobile App,35
132,ORD112228,2025-09-27,CUST11769,Vivaan Iyer,Female,51.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1003,Oneplus Nord Ce4,Electronics,Smartphones,2,34998.75,22.0,54630.23,58094.05,-3463.82,-6.34,Upi,Delivered,5,4.9,Premium,Mobile App,51
133,ORD105809,2024-11-07,CUST11118,Riya Pillai,Female,40.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,3,701.17,13.1,1827.94,1099.59,728.35,39.85,Debit Card,Delivered,8,2.9,Regular,Mobile App,40
134,ORD107253,2025-01-08,CUST11929,Diya Sharma,Female,44.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1040,India Gate Basmati Rice 5Kg,Grocery,Staples,1,1063.37,0.0,1063.37,918.2,145.17,13.65,Upi,Delivered,3,4.7,Regular,Mobile App,44
135,ORD111467,2025-08-27,CUST12726,Manish Naidu,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1047,Kore Dumbbell Set 20Kg,Sports,Fitness Equipment,1,3909.55,13.5,3380.54,2847.48,533.06,15.77,Upi,Delivered,1,5.0,Budget,Mobile App,34
136,ORD102539,2024-06-12,CUST10233,Aarav Gill,Male,31.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,1,697.16,0.0,697.16,351.2,345.96,49.62,Upi,Delivered,2,4.4,Regular,Mobile App,31
137,ORD100022,2024-01-02,CUST11619,Diya Bhat,Male,53.0,46-60,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1056,Atomic Habits,Books,Non-Fiction,1,489.56,5.3,463.42,355.93,107.49,23.19,Wallet,Delivered,6,4.3,Premium,Desktop,53
138,ORD102675,2024-06-21,CUST12725,Meera Reddy,Female,25.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,19407.47,6.1,18218.88,15010.55,3208.33,17.61,Upi,Delivered,2,4.9,Budget,Mobile App,25
139,ORD101784,2024-04-28,CUST11914,Ananya Chatterjee,Male,18.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1057,Ncert Class 12 Bundle,Books,Academic,1,959.89,13.8,827.84,781.96,45.88,5.54,Upi,Delivered,5,4.4,Budget,Mobile App,18
140,ORD107876,2025-02-17,CUST12113,Sameer Reddy,Female,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1062,Ifb 6.5Kg Front Load,Appliances,Washing Machines,1,46248.75,13.9,39800.64,38671.27,1129.37,2.84,Emi,Delivered,3,5.0,Corporate,Mobile App,32
141,ORD113435,2025-11-01,CUST11757,Karan Nair,Female,36.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1040,India Gate Basmati Rice 5Kg,Grocery,Staples,5,802.86,15.4,3394.11,3591.06,-196.95,-5.8,Credit Card,Delivered,3,5.0,Budget,Mobile Web,36
142,ORD114103,2025-11-23,CUST12160,Ayesha Patil,Male,46.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1019,Titan Neo Analog Watch,Fashion,Watches,2,4639.13,28.6,6627.71,5570.49,1057.22,15.95,Upi,Delivered,3,5.0,Regular,Mobile Web,46
143,ORD101449,2024-04-08,CUST10250,Harsh Kulkarni,Male,18.0,18-25,Bhubaneswar,Odisha,East,20.2961,85.8245,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1491.39,9.7,1346.54,1014.56,331.98,24.65,Upi,Delivered,6,4.4,Premium,Mobile App,18
144,ORD100474,2024-02-03,CUST12542,Aarav Mehta,Male,20.0,18-25,Kochi,Kerala,South,9.9312,76.2673,P1015,W Printed Palazzo Set,Fashion,Women'S Clothing,1,1492.86,9.4,1352.1,793.07,559.03,41.35,Upi,Delivered,7,4.0,Budget,Mobile Web,20
145,ORD113092,2025-10-22,CUST10668,Shruti Bhat,Female,37.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,17312.48,10.0,15578.55,12115.93,3462.62,22.23,Upi,Delivered,3,4.8,Premium,Mobile App,37
146,ORD101593,2024-04-17,CUST11287,Deepak Joshi,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,1806.89,18.7,1469.4,1222.27,247.13,16.82,Debit Card,Delivered,3,4.4,Corporate,Mobile App,34
147,ORD103539,2024-08-10,CUST12259,Ananya Patil,Female,19.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1090.27,9.7,985.04,716.56,268.48,27.26,Debit Card,Delivered,7,3.9,Regular,Desktop,19
148,ORD111528,2025-08-30,CUST10994,Zoya Rao,Male,40.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,1,776.96,3.9,746.52,637.22,109.3,14.64,Net Banking,Delivered,4,4.2,Premium,Mobile App,40
149,ORD107589,2025-01-30,CUST10661,Karan Verma,Female,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,3269.22,3.9,3143.31,2347.95,795.36,25.3,Upi,Delivered,3,4.9,Regular,Mobile App,18
150,ORD102769,2024-06-28,CUST12692,Ishita Joshi,Female,150.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,1,584.45,0.0,584.45,491.81,92.64,15.85,Upi,Delivered,2,4.9,Premium,Mobile App,150
151,ORD102390,2024-06-02,CUST13074,Shruti Yadav,Male,46.0,46-60,Chandigarh,Chandigarh,North,30.7333,76.7794,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,2,1519.7,10.1,2731.65,2029.26,702.39,25.71,Cash On Delivery,Delivered,6,4.5,Regular,Mobile App,46
152,ORD107001,2024-12-26,CUST10603,Anjali Kaur,Male,34.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1038,Fogg Body Spray,Beauty,Fragrances,2,236.98,16.4,396.11,253.62,142.49,35.97,Upi,Delivered,5,4.3,Budget,Desktop,34
153,ORD112278,2025-09-28,CUST12872,Ritu Mehta,Female,41.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,548.63,31.5,375.67,298.52,77.15,20.54,Upi,Shipped,5,3.7,Budget,Mobile App,41
154,ORD106662,2024-12-10,CUST10872,Priya Sharma,Male,52.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1021,Wildcraft Laptop Backpack,Fashion,Bags,2,1643.88,24.5,2482.51,1984.18,498.33,20.07,Credit Card,Delivered,3,5.0,Regular,Mobile App,52
155,ORD106802,2024-12-17,CUST11881,Amit Banerjee,Male,40.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,1,2691.83,18.2,2201.22,1520.69,680.53,30.92,Upi,Delivered,4,4.3,Regular,Mobile App,40
156,ORD110797,2025-07-26,CUST10589,Kabir Reddy,Male,30.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,19712.48,6.8,18380.39,16460.27,1920.12,10.45,Debit Card,Delivered,4,4.0,Premium,Mobile App,30
157,ORD103226,2024-07-23,CUST11059,Swapnil Chatterjee,Female,23.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1052,Sg Cricket Kit,Sports,Outdoor Gear,2,7203.44,8.2,13225.54,10560.25,2665.29,20.15,Net Banking,Delivered,1,4.3,Corporate,Mobile App,23
158,ORD105190,2024-10-18,CUST10383,Diya Pillai,Female,31.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,540.99,5.1,1540.89,1350.43,190.46,12.36,Credit Card,Delivered,3,4.1,Regular,Mobile App,31
159,ORD109199,2025-05-05,CUST13448,Sunita Naidu,Male,37.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,3,1199.62,6.5,3364.8,1847.05,-851.15,-25.3,Wallet,Returned,3,2.8,Corporate,Mobile App,37
160,ORD111313,2025-08-20,CUST10389,Meera Iyer,Female,24.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1032,Cetaphil Moisturiser,Beauty,Skincare,3,1373.75,21.9,3218.45,2429.57,788.88,24.51,Credit Card,Delivered,4,4.4,Premium,Mobile App,24
161,ORD100930,2024-03-07,CUST12299,Ritu Sharma,Male,18.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,2,243.29,10.5,435.38,417.16,18.22,4.18,Debit Card,Delivered,4,4.0,Premium,Mobile App,18
162,ORD105565,2024-10-29,CUST13501,Ritu Kulkarni,Male,22.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1005,Lenovo Ideapad Slim 3,Electronics,Laptops,1,45629.11,23.3,35010.0,39552.25,-4542.25,-12.97,Emi,Delivered,3,5.0,Budget,Mobile App,22
163,ORD105398,2024-10-24,CUST12173,Diya Banerjee,Male,31.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,22906.62,21.5,17992.88,18929.11,-936.23,-5.2,Upi,Delivered,1,5.0,Regular,Mobile App,31
164,ORD105424,2024-10-24,CUST12563,Karan Naidu,Male,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,2,13513.72,12.7,23595.58,19355.66,4239.92,17.97,Debit Card,Delivered,4,4.2,Premium,Desktop,35
165,ORD105107,2024-10-15,CUST10399,Swapnil Mehta,Male,32.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1049,Nivia Football Jersey,Sports,Sportswear,2,1468.07,12.5,2569.37,1869.84,699.53,27.23,Upi,Delivered,4,4.7,Regular,Mobile App,32
166,ORD113070,2025-10-22,CUST12037,Zoya Gill,Male,41.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,2,1042.5,22.4,1618.87,1151.47,467.4,28.87,Cash On Delivery,Delivered,4,4.8,Premium,Mobile Web,41
167,ORD109319,2025-05-12,CUST13122,Harsh Singh,Male,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1019,Titan Neo Analog Watch,Fashion,Watches,1,5890.26,24.8,4429.75,3494.88,-69.27,-1.56,Cash On Delivery,Cancelled,4,3.8,Premium,Desktop,35
168,ORD108948,2025-04-21,CUST13292,Tanvi Yadav,Male,23.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1040,India Gate Basmati Rice 5Kg,Grocery,Staples,1,587.81,5.7,554.26,516.98,37.28,6.73,Wallet,Delivered,3,4.2,Regular,Mobile App,23
169,ORD110675,2025-07-20,CUST12102,Ananya Iyer,Male,23.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,490.65,0.0,981.3,800.12,181.18,18.46,Upi,Delivered,3,5.0,Premium,Desktop,23
170,ORD114567,2025-12-13,CUST12825,Swapnil Bhat,Male,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1038,Fogg Body Spray,Beauty,Fragrances,1,686.25,23.0,528.6,381.19,147.41,27.89,Upi,Delivered,2,5.0,Premium,Desktop,32
171,ORD105949,2024-11-12,CUST10339,Riya Deshmukh,Male,30.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1008,Canon Eos 1500D,Electronics,Cameras,1,53748.75,21.2,42352.52,42885.75,-533.23,-1.26,Credit Card,Delivered,4,4.9,Premium,Tablet,30
172,ORD110551,2025-07-14,CUST12175,Anil Chauhan,Male,52.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,4,798.92,0.0,3195.68,2656.01,539.67,16.89,Credit Card,Delivered,3,4.3,Corporate,Mobile Web,52
173,ORD111819,2025-09-10,CUST13247,Yash Chauhan,Male,41.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,2,2481.06,20.9,3923.16,2885.43,1037.73,26.45,Upi,Delivered,3,4.6,Premium,Mobile App,41
174,ORD104746,2024-10-04,CUST10189,Vikram Naidu,Male,22.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,3,2679.07,25.4,5999.51,5414.5,585.01,9.75,Credit Card,Delivered,2,4.2,Regular,Mobile App,22
175,ORD104984,2024-10-11,CUST13148,Arjun Yadav,Male,33.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1744.15,13.3,1512.57,1129.95,382.62,25.3,Wallet,Delivered,4,5.0,Budget,Mobile App,33
176,ORD101190,2024-03-24,CUST11245,Pooja Chauhan,Male,21.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,1714.56,18.2,1402.58,1209.32,193.26,13.78,Upi,Delivered,3,4.4,Budget,Mobile App,21
177,ORD109062,2025-04-29,CUST12133,Riya Bhat,Female,36.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1020,Fastrack Casual Watch,Fashion,Watches,1,1742.11,21.9,1360.92,977.75,383.17,28.16,Upi,Delivered,2,4.7,Regular,Mobile Web,36
178,ORD102128,2024-05-18,CUST10967,Zoya Gill,Female,30.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,4,329.61,3.8,1268.68,1089.09,179.59,14.16,Upi,Delivered,7,3.6,Corporate,Mobile App,30
179,ORD105364,2024-10-23,CUST11761,Zoya Singh,Female,18.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,2590.23,19.8,2077.84,1918.91,158.93,7.65,Credit Card,Delivered,4,4.6,Premium,Mobile App,18
180,ORD100739,2024-02-24,CUST13222,Shruti Menon,Female,47.0,46-60,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1004,Hp Pavilion 15,Electronics,Laptops,1,60747.38,19.6,48852.87,52699.63,-3846.76,-7.87,Upi,Delivered,5,4.0,Regular,Desktop,47
