Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type
ORD111292,2025-08-19,CUST13381,Vivaan Verma,Female,18.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,2225.47,17.3,1839.75,1629.51,210.24,11.43,UPI,Delivered,6.0,3.6,Regular,Mobile App
ORD112520,2025-10-06,CUST10817,Rohan Sheikh,Male,32.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1039,Aashirvaad Atta 10kg,grocery,Staples,1,645.67,17.8,531.0,584.44,-53.44,-10.06,UPI,Delivered,5.0,5.0,Premium,Mobile App
ORD109576,2025-05-23,CUST10246,Harsh Sheikh,Male,54.0,46-60,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1049,Nivia Football Jersey,Sports,Sportswear,1,1008.77,14.1,866.18,647.01,219.17,25.3,Debit Card,Delivered,5.0,4.2,Budget,Mobile App
ORD112148,2025-09-23,CUST12985,Suresh Patil,Male,18.0,18-25,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1049,Nivia Football Jersey,Sports,Sportswear,1,1294.02,13.2,1123.46,829.69,293.77,26.15,EMI,Delivered,6.0,4.1,Premium,Desktop
ORD105866,2024-11-09,CUST12691,Amit Gill,Female,32.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1022,Hidesign Leather Handbag, Fashion ,Bags,1,5644.61,36.1,3608.2,3445.35,162.85,4.51,,Delivered,5.0,4.4,Budget,Mobile App
ORD104345,2024-09-17,CUST13384,Anjali Chatterjee,Female,48.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,3972.96,21.3,3125.12,2931.46,193.66,6.2,Credit Card,Delivered,5.0,4.3,Premium,Tablet
ORD102273,2024-05-26,CUST10114,Farhan Das,Female,26.0,26-35,Bengaluru,karnataka,South,12.9716,77.5946,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,2139.81,25.2,1600.73,1278.34,322.39,20.14,Credit Card,Delivered,4.0,4.4,Budget,Mobile App
ORD114973,2025-12-30,CUST11856,Diya Bhat,Male,29.0,26-35,Chandigarh,Chandigarh,North,30.7333,76.7794,P1055,India After Gandhi,Books,Non-Fiction,3,709.13,0.0,2127.39,1590.97,536.42,25.21,Debit Card,Delivered,4.0,4.2,Regular,Mobile App
ORD110618,2025-07-17,CUST12550,Gaurav Verma,Female,31.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1004,HP Pavilion 15,Electronics,Laptops,2,86248.75,9.7,155839.06,147431.95,-2617.41,-1.68,EMI,Cancelled,2.0,3.3,Premium,Mobile App
ORD108829,2025-04-14,CUST11752,Yash Rao,Female,18.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1063,Whirlpool 7kg Top Load,Appliances,Washing Machines,1,21642.42,18.7,17587.24,17325.96,261.28,1.49,UPI,Delivered,4.0,3.9,Corporate,Mobile App
ORD106968,2024-12-24,CUST10433,Ayesha Pandey,Female,38.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1034,L'Oreal Hair Serum,Beauty,Haircare,3,581.39,8.0,1604.84,1017.88,-17.3,-1.08,Debit Card,Cancelled,7.0,2.7,Premium,Desktop
ORD108452,2025-03-24,CUST11951,Pooja Gill,Male,21.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1009,Noise ColorFit Pro 5,Electronics,Smart Watches,1,3259.99,9.6,2945.9,2136.5,809.4,27.48,UPI,Delivered,4.0,4.7,Premium,Mobile App
ORD106200,2024-11-22,CUST12347,Tejas Khan,Male,48.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1067,Blue Star 1T Window AC,Appliances,Air Conditioners,1,33376.19,20.2,26639.05,27887.87,-1248.82,-4.69,Debit Card,Delivered,4.0,4.4,Corporate,Mobile Web
ORD105151,2024-10-17,CUST13521,Pooja Banerjee,Male,40.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,6040.14,13.1,10498.37,8787.64,-1542.79,-14.7,EMI,Returned,4.0,3.3,Premium,Mobile App
ORD114298,2025-11-30,CUST11566,Diya Mehta,Female,42.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1017,Bata Formal Shoes,Fashion,Footwear,2,1284.13,20.9,2030.71,1489.29,541.42,26.66,UPI,Delivered,4.0,4.2,Corporate,Desktop
ORD110737,2025-07-23,CUST11644,Karan Rao,Male,31.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,13218.7,26.5,9713.2,9122.43,590.77,6.08,UPI,Delivered,2.0,4.8,Corporate,Mobile App
ORD107701,2025-02-07,CUST12429,Ayesha Bose,Female,31.0,26-35,Kochi,Kerala,South,9.9312,76.2673,P1038,Fogg Body Spray,Beauty,Fragrances,2,345.68,31.9,470.93,370.05,100.88,21.42,Wallet,Delivered,4.0,3.5,Budget,Mobile App
ORD100540,2024-02-08,CUST10214,Ayesha Menon,Male,52.0,46-60,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,2,1529.15,16.8,2543.01,1793.56,749.45,29.47,Credit Card,Delivered,5.0,4.0,Budget,Mobile App
ORD111162,2025-08-13,CUST10371,Farhan Naidu,Female,38.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,2,260.2,3.7,501.33,447.24,54.09,10.79,Credit Card,Delivered,5.0,4.7,Premium,Mobile Web
ORD105400,2024-10-24,CUST11522,Kabir Banerjee,Male,50.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1022,Hidesign Leather Handbag,Fashion,Bags,2,4465.88,30.7,6190.49,5358.32,832.17,13.44,UPI,Delivered,4.0,4.0,Corporate,Tablet
ORD108932,2025-04-20,CUST11300,Swapnil Joshi,female,18.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1412.84,12.2,1240.84,958.89,281.95,22.72,UPI,Delivered,5.0,4.4,Regular,Mobile App
ORD114340,2025-12-02,CUST12895,Shruti Bhat,Female,37.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1019,Titan Neo Analog Watch,Fashion,Watches,2,5461.49,16.9,9075.0,6448.78,2626.22,28.94,Credit Card,Delivered,4.0,5.0,Regular,Desktop
ORD109642,2025-05-27,CUST10751,Pooja Gupta,Male,46.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,21752.32,11.5,19253.57,17600.53,1653.04,8.59,Credit Card,Delivered,3.0,4.5,Regular,Mobile App
ORD114760,2025-12-21,CUST11287,Deepak Joshi,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1051,Decathlon Camping Tent,Sports,Outdoor Gear,1,7179.12,0.0,7179.12,5188.68,1990.44,27.73,UPI,Delivered,3.0,4.7,Corporate,Mobile App
ORD113448,2025-11-02,CUST11012,Anjali Das,Male,43.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1020,Fastrack Casual Watch,Fashion,Watches,1,1208.28,15.4,1022.71,685.59,337.12,32.96,Cash on Delivery,Delivered,6.0,4.4,Premium,Desktop
ORD107156,2025-01-03,CUST11705,Anjali Shah,Male,27.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1898.37,12.9,1653.82,1285.76,368.06,22.26,Credit Card,Delivered,2.0,4.3,Corporate,Mobile App
ORD104485,2024-09-24,CUST11179,Kavya Rao,Male,18.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,2,810.93,9.9,1460.63,828.68,631.95,43.27,Net Banking,Delivered,5.0,4.4,Regular,Mobile App
ORD113248,2025-10-27,CUST10461,Imran Das,Female,18.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,5207.99,19.3,4201.71,3836.68,365.03,8.69,Debit Card,Delivered,4.0,5.0,Premium,Mobile Web
ORD109098,2025-04-30,CUST11335,Arjun Gill,Female,54.0,46-60,Pune,Maharashtra,West,18.5204,73.8567,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,2,791.58,7.2,1468.43,846.29,622.14,42.37,,Delivered,2.0,5.0,Regular,Mobile App
ORD106270,2024-11-24,CUST12107,Kavya Yadav,Female,44.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,928.34,21.7,1453.78,1050.47,403.31,27.74,EMI,Delivered,4.0,4.8,Budget,Mobile App
ORD102302,2024-05-28,CUST10024,Priya Sheikh,Female,40.0,36-45,Mumbai, Maharashtra,West,19.076,72.8777,P1017,Bata Formal Shoes,Fashion,Footwear,1,2183.23,8.7,1993.69,1355.22,-319.02,-16.0,Upi,Returned,2.0,3.6,Regular,Mobile App
ORD108296,2025-03-16,CUST11829,Pooja Kaur,Female,39.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1022,Hidesign Leather Handbag,Fashion,Bags,2,6915.41,10.4,12390.2,8733.6,3656.6,29.51,Wallet,Delivered,2.0,5.0,Regular,Mobile Web
ORD108562,2025-03-30,CUST12735,Shruti Verma,Female,,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1022,Hidesign Leather Handbag,Fashion,Bags,2,6930.29,29.1,9830.51,8978.64,851.87,8.67,Wallet,Delivered,4.0,4.6,Budget,Mobile App
ORD101101,2024-03-18,CUST12949,Aarav Gill,Female,46.0,46-60,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1009,Noise ColorFit Pro 5,Electronics,Smart Watches,1,2854.52,0.6,2837.32,1974.28,863.04,30.42,UPI,Delivered,3.0,4.6,Premium,Mobile App
ORD108182,2025-03-09,CUST13456,Sanjana Pillai,Male,28.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,1,613.48,0.5,610.37,302.77,307.6,50.4,Credit Card,Delivered,2.0,4.6,Regular,Desktop
ORD105137,2024-10-16,CUST12317,Pranav Reddy,Female,37.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1057,NCERT Class 12 Bundle,Books,Academic,3,686.67,20.7,1632.7,1598.11,34.59,2.12,Debit Card,Delivered,7.0,4.4,Regular,Mobile Web
ORD108393,2025-03-21,CUST11488,Aarav Shah,Male,21.0,18-25,Pune,maharashtra,West,18.5204,73.8567,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,5310.93,12.5,4647.3,3897.45,-602.21,-12.96,UPI,Returned,2.0,3.9,Budget,Mobile App
ORD103997,2024-09-02,CUST11617,Rajesh Sharma,Male,26.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,2748.16,18.5,2240.32,1737.45,502.87,22.45,UPI,Delivered,5.0,4.5,Corporate,Desktop
ORD107423,2025-01-19,CUST13094,Ishita Gill,Female,43.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1827.94,15.9,1537.53,1192.53,345.0,22.44,Net Banking,Delivered,4.0,4.4,Premium,Mobile App
ORD107460,2025-01-22,CUST13102,Nikhil Reddy,Female,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1045,MTR Ready to Eat Combo,Grocery,Packaged Food,1,366.79,9.1,333.26,310.52,22.74,6.82,UPI,Delivered,3.0,4.0,Budget,Mobile App
ORD110261,2025-06-30,CUST11780,Amit Shah,Female,32.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,3,557.44,10.7,1493.33,831.17,662.16,44.34,UPI,Delivered,2.0,5.0,Premium,Mobile App
ORD108647,2025-04-04,CUST12499,Vikram Menon,Female,30.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,760.53,10.5,1361.15,833.52,527.63,38.76,Net Banking,Delivered,3.0,5.0,Premium,Desktop
ORD102962,2024-07-09,CUST11829,Pooja Kaur,Female,39.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,2631.2,11.8,2320.84,1756.74,564.1,24.31,Net Banking,Delivered,3.0,4.8,Regular,Mobile Web
ORD106358,2024-11-27,CUST10209,Swapnil Iyer,Female,46.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1019,Titan Neo Analog Watch,Fashion,Watches,1,4656.65,20.6,3697.57,2702.87,994.7,26.9,Wallet,Delivered,5.0,4.1,Budget,Mobile Web
ORD105123,2024-10-15,CUST10575,Sunita Khan,female,22.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1004,HP Pavilion 15,Electronics,Laptops,1,72242.56,11.4,63991.03,61894.45,-10025.36,-15.67,Credit Card,Returned,5.0,3.6,Corporate,Mobile App
ORD112015,2025-09-18,CUST11297,Pooja Deshmukh,Male,40.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1038,Fogg Body Spray,Beauty,Fragrances,1,467.87,9.8,421.91,252.37,169.54,40.18,Cash on Delivery,Delivered,4.0,4.6,Premium,Mobile App
ORD105789,2024-11-06,CUST12005,Suresh Iyer,Female,26.0,26-35,Mysuru,Karnataka,South,12.2958,76.6394,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,2,2942.48,28.1,4232.02,3277.79,954.23,22.55,UPI,Shipped,2.0,5.0,Regular,Mobile App
ORD105690,2024-11-02,CUST11283,Meera Kulkarni,Female,40.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,1,1373.75,23.9,1046.05,775.28,270.77,25.88,Credit Card,Delivered,4.0,4.7,Premium,Mobile App
ORD101370,2024-04-04,CUST12292,Amit Yadav,Female,42.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,3123.75,25.5,2325.75,1848.14,-351.41,-15.11,Debit Card,Returned,2.0,4.3,Premium,Desktop
ORD102085,2024-05-16,CUST10641,Vikram Naidu,Female,24.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1039,Aashirvaad Atta 10kg,Grocery,Staples,3,688.86,16.9,1716.83,1877.58,-160.75,-9.36,UPI,Delivered,2.0,4.6,Regular,Mobile Web
ORD100264,2024-01-21,CUST12086,Diya Gupta,Male,36.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1055,India After Gandhi,Books,Non-Fiction,1,860.88,14.9,732.34,651.65,80.69,11.02,Net Banking,Delivered,1.0,4.9,Budget,Mobile App
ORD106851,2024-12-19,CUST11969,Pooja Shah,Male,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1038,Fogg Body Spray,Beauty,Fragrances,4,424.69,21.9,1326.49,952.76,373.73,28.17,Debit Card,Delivered,2.0,4.7,Budget,Desktop
ORD113362,2025-10-30,CUST11459,Tanvi Gill,Female,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1044,Haldiram Namkeen Combo,Grocery,Snacks,2,442.33,19.3,714.02,736.94,-22.92,-3.21,UPI,Delivered,6.0,4.2,Corporate,Mobile App
ORD112228,2025-09-27,CUST11769,Vivaan Iyer,Female,51.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1003,OnePlus Nord CE4,Electronics,Smartphones,2,34998.75,22.0,54630.23,58094.05,-3463.82,-6.34,UPI,Delivered,5.0,4.9,Premium,Mobile App
ORD105809,2024-11-07,CUST11118,Riya Pillai,Female,40.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,3,701.17,13.1,1827.94,1099.59,728.35,39.85,Debit Card,Delivered,8.0,2.9,Regular,Mobile App
ORD107253,2025-01-08,CUST11929,Diya Sharma,Female,44.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1040,India Gate Basmati Rice 5kg,Grocery,Staples,1,1063.37,0.0,1063.37,918.2,145.17,13.65,UPI,Delivered,3.0,4.7,Regular,Mobile App
ORD111467,2025-08-27,CUST12726,Manish Naidu,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,3909.55,13.5,3380.54,2847.48,533.06,15.77,UPI,Delivered,1.0,5.0,Budget,Mobile App
ORD101421,2024-04-07,CUST11412,Karan Bhat,,37.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1034,L'Oreal Hair Serum,Beauty,Haircare,3,423.96,10.5,1138.18,691.84,446.34,39.22,Debit Card,Delivered,3.0,4.3,Corporate,Mobile App
ORD102539,2024-06-12,CUST10233,Aarav Gill,Male,31.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,1,697.16,0.0,697.16,351.2,345.96,49.62,UPI,Delivered,2.0,4.4,Regular,Mobile App
ORD100022,2024-01-02,CUST11619,Diya Bhat,Male,53.0,46-60,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1056,Atomic Habits,Books,Non-Fiction,1,489.56,5.3,463.42,355.93,107.49,23.19,Wallet,Delivered,6.0,4.3,Premium,Desktop
ORD102675,2024-06-21,CUST12725,Meera Reddy,Female,25.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,19407.47,6.1,18218.88,15010.55,3208.33,17.61,UPI,Delivered,2.0,4.9,Budget,Mobile App
ORD101784,2024-04-28,CUST11914,Ananya Chatterjee,Male,18.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1057,NCERT Class 12 Bundle,Books,Academic,1,959.89,13.8,827.84,781.96,45.88,5.54,UPI,Delivered,5.0,4.4,Budget,Mobile App
ORD100101,2024-01-08,CUST12940,Anjali Sharma,Female,41.0,36-45,Surat,Gujarat,West,21.1702,72.8311,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,4050.59,26.6,5947.22,5734.08,213.14,3.58,Cash on Delivery,Delivered,,5.0,Budget,Mobile App
ORD107876,2025-02-17,CUST12113,Sameer Reddy,Female,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1062,IFB 6.5kg Front Load,Appliances,Washing Machines,1,46248.75,13.9,39800.64,38671.27,1129.37,2.84,EMI,Delivered,3.0,5.0,Corporate,Mobile App
ORD113435,2025-11-01,CUST11757,Karan Nair,Female,36.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1040,India Gate Basmati Rice 5kg,Grocery,Staples,5,802.86,15.4,3394.11,3591.06,-196.95,-5.8,Credit Card,Delivered,3.0,5.0,Budget,Mobile Web
ORD114103,2025-11-23,CUST12160,Ayesha Patil,Male,46.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1019,Titan Neo Analog Watch,Fashion,Watches,2,4639.13,28.6,6627.71,5570.49,1057.22,15.95,UPI,Delivered,3.0,5.0,Regular,Mobile Web
ORD101449,2024-04-08,CUST10250,Harsh Kulkarni,Male,18.0,18-25,Bhubaneswar,Odisha,East,20.2961,85.8245,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1491.39,9.7,1346.54,1014.56,331.98,24.65,UPI,Delivered,6.0,4.4,Premium,Mobile App
ORD100474,2024-02-03,CUST12542,Aarav Mehta,Male,20.0,18-25,Kochi,Kerala,South,9.9312,76.2673,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,1,1492.86,9.4,1352.1,793.07,559.03,41.35,UPI,Delivered,7.0,4.0,Budget,Mobile Web
ORD113092,2025-10-22,CUST10668,Shruti Bhat,Female,37.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,17312.48,10.0,15578.55,12115.93,3462.62,22.23,UPI,Delivered,3.0,4.8,Premium,Mobile App
ORD101593,2024-04-17,CUST11287,Deepak Joshi,Male,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,1806.89,18.7,1469.4,1222.27,247.13,16.82,Debit Card,Delivered,3.0,4.4,Corporate,Mobile App
ORD103539,2024-08-10,CUST12259,Ananya Patil,Female,19.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1090.27,9.7,985.04,716.56,268.48,27.26,Debit Card,Delivered,7.0,3.9,Regular,Desktop
ORD111528,2025-08-30,CUST10994,Zoya Rao,Male,40.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1042,Tata Tea Premium 1kg,Grocery,Beverages,1,776.96,3.9,746.52,637.22,109.3,14.64,Net Banking,Delivered,4.0,4.2,Premium,Mobile App
ORD104380,2024-09-19,CUST10029,Shruti Nair,Female,53.0,46-60,Ahmedabad,Gujarat,West,23.0225,72.5714,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,2,2918.29,29.3,4128.49,3212.58,915.91,22.19,UPI,Delivered,,4.9,Budget,Mobile App
ORD107589,2025-01-30,CUST10661,Karan Verma,Female,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,3269.22,3.9,3143.31,2347.95,795.36,25.3,UPI,Delivered,3.0,4.9,Regular,Mobile App
ORD102769,2024-06-28,CUST12692,Ishita Joshi,Female,150.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1045,MTR Ready to Eat Combo,Grocery,Packaged Food,1,584.45,0.0,584.45,491.81,92.64,15.85,UPI,Delivered,2.0,4.9,Premium,Mobile App
ORD109994,2025-06-15,CUST10579,Karan Khan,Female,18.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1009,Noise ColorFit Pro 5,Electronics,Smart Watches,1,3839.8,20.3,3061.84,2552.48,509.36,16.64,UPI,Delivered,3.0,,Regular,Mobile App
ORD102390,2024-06-02,CUST13074,Shruti Yadav,Male,46.0,46-60,Chandigarh,Chandigarh,North,30.7333,76.7794,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,2,1519.7,10.1,2731.65,2029.26,702.39,25.71,Cash on Delivery,Delivered,6.0,4.5,Regular,Mobile App
ORD107001,2024-12-26,CUST10603,Anjali Kaur,Male,34.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1038,Fogg Body Spray,Beauty,Fragrances,2,236.98,16.4,396.11,253.62,142.49,35.97,UPI,Delivered,5.0,4.3,Budget,Desktop
ORD112278,2025-09-28,CUST12872,Ritu Mehta,Female,41.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,548.63,31.5,375.67,298.52,77.15,20.54,UPI,Shipped,5.0,3.7,Budget,Mobile App
ORD106662,2024-12-10,CUST10872,Priya Sharma,Male,52.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1021,Wildcraft Laptop Backpack,Fashion,Bags,2,1643.88,24.5,2482.51,1984.18,498.33,20.07,Credit Card,Delivered,3.0,5.0,Regular,Mobile App
ORD106802,2024-12-17,CUST11881,Amit Banerjee,Male,40.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,1,2691.83,18.2,2201.22,1520.69,680.53,30.92,UPI,Delivered,4.0,4.3,Regular,Mobile App
ORD110797,2025-07-26,CUST10589,Kabir Reddy,Male,30.0,26-35,Bengaluru,karnataka,South,12.9716,77.5946,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,19712.48,6.8,18380.39,16460.27,1920.12,10.45,Debit Card,Delivered,4.0,4.0,Premium,Mobile App
ORD106700,2024-12-12,CUST11303,Anil Naidu,Male,,36-45,Kochi,Kerala,South,9.9312,76.2673,P1027,Milton Steel Casserole,Home & Furniture,Kitchenware,1,1403.67,21.7,1099.44,979.21,120.23,10.94,UPI,Delivered,4.0,4.4,Corporate,Mobile App
ORD103226,2024-07-23,CUST11059,Swapnil Chatterjee,Female,23.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1052,SG Cricket Kit,Sports,Outdoor Gear,2,7203.44,8.2,13225.54,10560.25,2665.29,20.15,Net Banking,Delivered,1.0,4.3,Corporate,Mobile App
ORD105190,2024-10-18,CUST10383,Diya Pillai,Female,31.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,540.99,5.1,1540.89,1350.43,190.46,12.36,Credit Card,Delivered,3.0,4.1,Regular,Mobile App
ORD109199,2025-05-05,CUST13448,Sunita Naidu,Male,37.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1037,Nykaa Eau de Parfum,Beauty,Fragrances,3,1199.62,6.5,3364.8,1847.05,-851.15,-25.3,Wallet,Returned,3.0,2.8,Corporate,Mobile App
ORD111313,2025-08-20,CUST10389,Meera Iyer,Female,24.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1032,Cetaphil Moisturiser,Beauty,Skincare,3,1373.75,21.9,3218.45,2429.57,788.88,24.51,Credit Card,Delivered,4.0,4.4,Premium,Mobile App
ORD100930,2024-03-07,CUST12299,Ritu Sharma,Male,18.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,2,243.29,10.5,435.38,417.16,18.22,4.18,Debit Card,Delivered,4.0,4.0,Premium,Mobile App
ORD105565,2024-10-29,CUST13501,Ritu Kulkarni,Male,22.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1005,Lenovo IdeaPad Slim 3,Electronics,Laptops,1,45629.11,23.3,35010.0,39552.25,-4542.25,-12.97,EMI,Delivered,3.0,5.0,Budget,Mobile App
ORD104730,2024-10-04,CUST12243,Sneha Joshi,Male,18.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,1550.39,20.2,1236.66,922.21,314.45,25.43,UPI,Delivered,6.0,,Regular,Mobile App
ORD105398,2024-10-24,CUST12173,Diya Banerjee,Male,31.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,22906.62,21.5,17992.88,18929.11,-936.23,-5.2,UPI,Delivered,1.0,5.0,Regular,Mobile App
ORD105424,2024-10-24,CUST12563,Karan Naidu,Male,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,2,13513.72,12.7,23595.58,19355.66,4239.92,17.97,Debit Card,Delivered,4.0,4.2,Premium,Desktop
ORD105107,2024-10-15,CUST10399,Swapnil Mehta,Male,32.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1049,Nivia Football Jersey,Sports,Sportswear,2,1468.07,12.5,2569.37,1869.84,699.53,27.23,UPI,Delivered,4.0,4.7,Regular,Mobile App
